,Fecha,Longitud,Latitud,Polaridad,Magnitud [kA],Corriente
246508,2019-11-15 03:01:03.543,-73.6949,7.1203,-1,19.3,-19.3
246509,2019-11-15 03:01:03.620,-73.6789,7.1366,-1,27.5,-27.5
246510,2019-11-15 03:01:03.683,-73.7052,7.1148,-1,24.4,-24.4
246511,2019-11-15 03:01:03.820,-73.7015,7.117000000000001,-1,25.3,-25.3
246512,2019-11-15 03:01:03.877,-73.7007,7.1146,-1,21.8,-21.8
246513,2019-11-15 03:01:04.040,-73.7023,7.1168,-1,9.3,-9.3
246514,2019-11-15 03:01:04.160,-73.7017,7.1153,-1,5.7,-5.7
246515,2019-11-15 03:01:24.727,-73.804,6.7868,-1,40.1,-40.1
246516,2019-11-15 03:01:24.750,-73.8178,6.7824,-1,25.2,-25.2
246517,2019-11-15 03:02:21.683,-73.8556,6.6557,-1,24.9,-24.9
246518,2019-11-15 03:02:21.710,-73.8556,6.6564,-1,15.6,-15.6
246519,2019-11-15 03:02:21.767,-73.9374,6.6175,-1,9.7,-9.7
246520,2019-11-15 03:02:29.520,-73.6902,7.1324,1,9.9,9.9
246521,2019-11-15 03:02:29.560,-73.69800000000001,7.122999999999999,1,9.4,9.4
246522,2019-11-15 03:03:01.277,-73.6876,7.1631,-1,9.2,-9.2
246523,2019-11-15 03:03:04.440,-73.7159,6.8081,1,13.8,13.8
246524,2019-11-15 03:03:04.443,-73.7148,6.7976,1,7.1,7.1
246525,2019-11-15 03:03:09.247,-73.9924,6.8151,-1,7.0,-7.0
246526,2019-11-15 03:03:09.300,-74.0066,6.8661,1,4.6,4.6
246527,2019-11-15 03:03:09.550,-73.8658,6.6777,-1,17.0,-17.0
246528,2019-11-15 03:03:09.577,-74.0544,6.9772,1,117.4,117.4
246529,2019-11-15 03:03:44.747,-73.7378,6.6929,-1,11.7,-11.7
246530,2019-11-15 03:04:00.873,-73.7229,7.0976,-1,13.7,-13.7
246531,2019-11-15 03:04:00.910,-73.705,7.1239,-1,31.4,-31.4
246532,2019-11-15 03:04:01.040,-73.69800000000001,7.1316,-1,12.0,-12.0
246533,2019-11-15 03:04:01.070,-73.7078,7.114,-1,9.4,-9.4
246534,2019-11-15 03:04:46.633,-73.7399,6.7019,1,11.1,11.1
246535,2019-11-15 03:04:47.557,-73.8572,6.7254,1,7.3,7.3
246536,2019-11-15 03:04:47.683,-73.89699999999999,6.7844,-1,20.4,-20.4
246537,2019-11-15 03:05:10.560,-73.6952,7.1306,1,7.0,7.0
246538,2019-11-15 03:05:10.563,-73.7003,7.1339,1,7.5,7.5
246539,2019-11-15 03:06:03.133,-73.7266,7.1366,1,9.5,9.5
246540,2019-11-15 03:06:03.133,-73.7247,7.1355,1,6.5,6.5
246541,2019-11-15 03:07:03.950,-73.8774,6.7014,-1,18.4,-18.4
246542,2019-11-15 03:07:56.017,-73.7319,6.7791,1,4.8,4.8
246543,2019-11-15 03:08:18.303,-73.8672,6.7318,1,5.3,5.3
246544,2019-11-15 03:08:18.307,-73.8658,6.7317,1,4.9,4.9
246545,2019-11-15 03:08:19.747,-74.0234,6.9628,1,76.1,76.1
246546,2019-11-15 03:09:54.820,-73.6741,7.1226,1,5.4,5.4
246547,2019-11-15 03:09:55.240,-73.7371,7.142,-1,5.3,-5.3
246548,2019-11-15 03:09:55.323,-73.6643,7.1173,-1,6.3,-6.3
246549,2019-11-15 03:10:14.163,-73.8881,6.6635,1,8.1,8.1
246550,2019-11-15 03:10:14.163,-73.8838,6.6629,1,12.3,12.3
246551,2019-11-15 03:11:12.340,-73.7011,7.1321,-1,6.7,-6.7
246552,2019-11-15 03:11:23.107,-73.7785,6.7215,1,7.5,7.5
246553,2019-11-15 03:11:55.047,-73.8766,6.7011,-1,9.8,-9.8
246554,2019-11-15 03:11:55.050,-73.8803,6.7916,-1,6.6,-6.6
246555,2019-11-15 03:11:55.433,-73.8373,6.6686,-1,22.0,-22.0
246556,2019-11-15 03:11:55.580,-73.8748,6.7012,-1,27.3,-27.3
246557,2019-11-15 03:12:01.757,-73.6772,7.1036,1,6.5,6.5
246558,2019-11-15 03:12:01.777,-73.6866,7.1062,-1,6.9,-6.9
246559,2019-11-15 03:12:01.893,-73.6751,7.0953,-1,5.4,-5.4
246560,2019-11-15 03:12:01.897,-73.6773,7.0966,1,3.8,3.8
246561,2019-11-15 03:12:38.193,-73.7506,7.1021,-1,8.7,-8.7
246562,2019-11-15 03:12:48.570,-73.7323,6.6804,1,8.3,8.3
246563,2019-11-15 03:13:31.620,-73.6842,7.111000000000001,1,19.2,19.2
246564,2019-11-15 03:13:31.620,-73.6835,7.1104,1,9.0,9.0
246565,2019-11-15 03:13:31.633,-73.69800000000001,7.1125,-1,37.5,-37.5
246566,2019-11-15 03:13:31.673,-73.6938,7.1235,-1,24.0,-24.0
246567,2019-11-15 03:13:31.703,-73.6968,7.1109,-1,5.3,-5.3
246568,2019-11-15 03:13:41.667,-73.7314,6.6774,-1,9.2,-9.2
246569,2019-11-15 03:13:42.000,-73.7601,6.7104,-1,7.3,-7.3
246570,2019-11-15 03:14:38.463,-73.8665,6.7511,-1,6.4,-6.4
246571,2019-11-15 03:14:52.427,-73.69,7.1063,1,5.6,5.6
246572,2019-11-15 03:14:52.470,-73.6766,7.1306,-1,24.4,-24.4
246573,2019-11-15 03:14:52.540,-73.6899,7.1248,-1,15.1,-15.1
246574,2019-11-15 03:15:00.083,-73.8164,6.6355,-1,14.1,-14.1
246575,2019-11-15 03:15:00.490,-73.7861,6.7335,-1,5.7,-5.7
246576,2019-11-15 03:15:00.530,-74.0245,6.9079,1,63.7,63.7
246577,2019-11-15 03:15:00.637,-74.2101,7.0417,-1,5.1,-5.1
246578,2019-11-15 03:15:00.867,-74.1345,7.0318,-1,4.9,-4.9
246579,2019-11-15 03:15:13.500,-73.72399999999999,7.1608,1,6.2,6.2
246580,2019-11-15 03:15:45.767,-73.6885,7.0902,-1,72.2,-72.2
246581,2019-11-15 03:15:45.787,-73.6915,7.0981,-1,9.2,-9.2
246582,2019-11-15 03:15:45.987,-73.6923,7.0915,-1,26.9,-26.9
246583,2019-11-15 03:15:46.037,-73.6916,7.0908,-1,8.7,-8.7
246584,2019-11-15 03:15:46.050,-73.6909,7.0909,-1,6.0,-6.0
246585,2019-11-15 03:15:46.063,-73.6945,7.0895,-1,7.2,-7.2
246586,2019-11-15 03:15:46.080,-73.6919,7.0914,-1,12.1,-12.1
246587,2019-11-15 03:15:46.093,-73.6914,7.0914,-1,9.3,-9.3
246588,2019-11-15 03:15:46.227,-73.6727,7.1263,-1,25.2,-25.2
246589,2019-11-15 03:16:17.313,-73.7623,6.7083,1,13.0,13.0
246590,2019-11-15 03:16:34.450,-73.8981,6.5989,1,30.2,30.2
246591,2019-11-15 03:16:35.293,-73.7842,6.6494,-1,15.8,-15.8
246592,2019-11-15 03:17:01.157,-73.7288,7.1634,1,9.2,9.2
246593,2019-11-15 03:17:53.820,-73.6731,7.1077,-1,37.2,-37.2
246594,2019-11-15 03:17:53.867,-73.6804,7.1033,-1,20.8,-20.8
246595,2019-11-15 03:17:53.953,-73.6824,7.1075,-1,30.4,-30.4
246596,2019-11-15 03:17:54.043,-73.6798,7.1078,-1,10.9,-10.9
246597,2019-11-15 03:17:54.047,-73.6955,7.1026,1,5.9,5.9
246598,2019-11-15 03:17:54.167,-73.6792,7.1071,-1,20.8,-20.8
246599,2019-11-15 03:17:56.710,-73.6297,7.071000000000001,1,7.5,7.5
246600,2019-11-15 03:17:56.867,-73.6425,6.9978,-1,8.6,-8.6
246601,2019-11-15 03:18:06.943,-73.6493,7.1294,-1,5.2,-5.2
246602,2019-11-15 03:19:30.963,-73.7416,7.1018,1,6.9,6.9
246603,2019-11-15 03:19:30.970,-73.7625,7.1042,1,9.6,9.6
246604,2019-11-15 03:19:33.200,-73.7395,6.7010000000000005,1,7.5,7.5
246605,2019-11-15 03:19:33.213,-73.7819,6.7196,-1,5.0,-5.0
246606,2019-11-15 03:19:34.310,-73.7286,6.6872,1,6.8,6.8
246607,2019-11-15 03:19:34.323,-73.7132,6.6667,1,6.4,6.4
246608,2019-11-15 03:19:34.330,-73.7159,6.6635,-1,113.8,-113.8
246609,2019-11-15 03:19:34.373,-73.7169,6.6646,-1,15.2,-15.2
246610,2019-11-15 03:19:34.407,-73.7324,6.6851,-1,12.3,-12.3
246611,2019-11-15 03:19:34.703,-73.7561,6.7848,-1,9.1,-9.1
246612,2019-11-15 03:19:34.703,-73.735,6.7786,-1,11.0,-11.0
246613,2019-11-15 03:19:34.717,-73.7238,6.8095,1,5.7,5.7
246614,2019-11-15 03:19:34.847,-73.7873,6.7461,-1,5.0,-5.0
246615,2019-11-15 03:19:35.053,-73.82,6.7371,1,5.4,5.4
246616,2019-11-15 03:20:34.233,-73.6741,7.1039,-1,37.6,-37.6
246617,2019-11-15 03:21:14.197,-73.6382,7.0456,1,8.7,8.7
246618,2019-11-15 03:22:50.100,-73.7098,6.7552,1,21.9,21.9
246619,2019-11-15 03:22:50.107,-73.73,6.7317,-1,113.5,-113.5
246620,2019-11-15 03:22:50.130,-73.7373,6.7648,-1,8.4,-8.4
246621,2019-11-15 03:22:50.353,-73.6995,6.7736,-1,6.2,-6.2
246622,2019-11-15 03:22:50.370,-73.7029,6.7433,1,21.4,21.4
246623,2019-11-15 03:22:57.513,-73.6619,7.1157,1,15.6,15.6
246624,2019-11-15 03:22:57.513,-73.6627,7.1154,1,19.4,19.4
246625,2019-11-15 03:22:57.517,-73.6644,7.114,-1,7.5,-7.5
246626,2019-11-15 03:22:57.530,-73.64699999999999,7.129,-1,62.9,-62.9
246627,2019-11-15 03:22:57.607,-73.6454,7.127000000000001,-1,5.6,-5.6
246628,2019-11-15 03:22:57.643,-73.6472,7.1286,-1,47.1,-47.1
246629,2019-11-15 03:22:57.667,-73.6475,7.1291,-1,19.7,-19.7
246630,2019-11-15 03:22:57.693,-73.6683,7.1134,-1,6.8,-6.8
246631,2019-11-15 03:22:57.717,-73.6736,7.1089,-1,26.3,-26.3
246632,2019-11-15 03:23:31.623,-73.7726,6.6723,1,7.4,7.4
246633,2019-11-15 03:23:36.227,-73.6599,7.0872,1,5.4,5.4
246634,2019-11-15 03:23:36.400,-73.6822,7.1239,1,6.1,6.1
246635,2019-11-15 03:24:11.237,-73.6555,7.1132,-1,14.6,-14.6
246636,2019-11-15 03:24:11.313,-73.6561,7.1303,-1,9.5,-9.5
246637,2019-11-15 03:24:11.437,-73.7019,7.1212,-1,8.7,-8.7
246638,2019-11-15 03:24:11.437,-73.6541,7.1312,-1,7.4,-7.4
246639,2019-11-15 03:24:11.497,-73.6474,7.13,-1,9.0,-9.0
246640,2019-11-15 03:24:11.540,-73.6525,7.1322,-1,9.5,-9.5
246641,2019-11-15 03:24:11.833,-73.6465,7.1299,-1,6.6,-6.6
246642,2019-11-15 03:24:11.977,-73.65100000000001,7.1323,-1,32.8,-32.8
246643,2019-11-15 03:24:12.080,-73.6527,7.1314,-1,5.4,-5.4
246644,2019-11-15 03:24:37.820,-73.6729,6.7607,-1,7.3,-7.3
246645,2019-11-15 03:24:37.897,-73.6924,6.7458,1,5.8,5.8
246646,2019-11-15 03:24:37.977,-73.8171,6.692,-1,8.2,-8.2
246647,2019-11-15 03:24:37.980,-73.7606,6.7521,1,6.2,6.2
246648,2019-11-15 03:25:19.750,-73.9352,6.6304,-1,9.0,-9.0
246649,2019-11-15 03:25:23.983,-73.6514,7.0948,-1,66.9,-66.9
246650,2019-11-15 03:25:24.010,-73.6534,7.1091,1,5.4,5.4
246651,2019-11-15 03:25:24.087,-73.6634,7.1316,-1,29.7,-29.7
246652,2019-11-15 03:25:24.550,-73.6601,7.1326,-1,27.9,-27.9
246653,2019-11-15 03:25:24.590,-73.6846,7.0999,-1,4.3,-4.3
246654,2019-11-15 03:25:24.593,-73.7296,7.1641,-1,5.1,-5.1
246655,2019-11-15 03:25:46.047,-73.7044,7.1585,-1,7.1,-7.1
246656,2019-11-15 03:26:57.530,-73.8264,6.6458,1,8.9,8.9
246657,2019-11-15 03:26:57.553,-73.8513,6.6616,-1,24.5,-24.5
246658,2019-11-15 03:26:57.583,-73.8383,6.6481,-1,11.8,-11.8
246659,2019-11-15 03:26:57.593,-73.8683,6.8244,1,23.6,23.6
246660,2019-11-15 03:26:57.643,-73.9308,6.6702,1,6.1,6.1
246661,2019-11-15 03:27:32.727,-73.6314,7.0151,-1,8.2,-8.2
246662,2019-11-15 03:28:29.803,-73.6565,7.1095,1,5.7,5.7
246663,2019-11-15 03:28:29.843,-73.6579,7.1059,1,11.0,11.0
246664,2019-11-15 03:28:45.273,-73.709,6.7176,1,8.7,8.7
246665,2019-11-15 03:28:45.273,-73.7437,6.7343,-1,8.3,-8.3
246666,2019-11-15 03:28:45.280,-73.7407,6.6987,1,5.1,5.1
246667,2019-11-15 03:28:45.497,-73.8189,6.5864,-1,20.3,-20.3
246668,2019-11-15 03:28:45.567,-73.8125,6.6221,-1,25.6,-25.6
246669,2019-11-15 03:29:19.747,-73.7252,7.1513,1,6.9,6.9
246670,2019-11-15 03:29:54.213,-73.7633,6.7344,-1,8.6,-8.6
246671,2019-11-15 03:30:23.947,-73.6658,7.0993,1,6.0,6.0
246672,2019-11-15 03:30:23.950,-73.676,7.0872,-1,5.3,-5.3
246673,2019-11-15 03:30:23.957,-73.6586,7.1011,-1,68.6,-68.6
246674,2019-11-15 03:30:24.083,-73.6622,7.0989,-1,36.1,-36.1
246675,2019-11-15 03:30:24.157,-73.6792,7.0843,1,7.5,7.5
246676,2019-11-15 03:30:24.160,-73.6807,7.0785,1,5.4,5.4
246677,2019-11-15 03:31:11.543,-73.7932,6.6529,1,9.1,9.1
246678,2019-11-15 03:31:11.800,-73.7253,6.7996,1,4.4,4.4
246679,2019-11-15 03:31:28.263,-73.6566,7.1036,-1,71.1,-71.1
246680,2019-11-15 03:31:28.300,-73.7148,7.1105,-1,7.0,-7.0
246681,2019-11-15 03:31:28.317,-73.6698,7.0879,-1,31.7,-31.7
246682,2019-11-15 03:31:28.347,-73.6661,7.0852,-1,9.8,-9.8
246683,2019-11-15 03:31:28.423,-73.6729,7.1074,-1,20.3,-20.3
246684,2019-11-15 03:32:15.233,-73.788,6.6616,1,5.1,5.1
246685,2019-11-15 03:32:17.113,-73.66,7.0920000000000005,-1,68.5,-68.5
246686,2019-11-15 03:32:17.123,-73.6752,7.0893,1,6.8,6.8
246687,2019-11-15 03:32:17.150,-73.6629,7.0931,-1,25.3,-25.3
246688,2019-11-15 03:32:17.170,-73.6629,7.0932,-1,10.2,-10.2
246689,2019-11-15 03:32:17.240,-73.6628,7.093,-1,36.0,-36.0
246690,2019-11-15 03:32:17.320,-73.6695,7.0889,1,6.9,6.9
246691,2019-11-15 03:32:17.323,-73.6469,7.1296,1,7.1,7.1
246692,2019-11-15 03:32:17.427,-73.6637,7.0941,-1,50.6,-50.6
246693,2019-11-15 03:32:17.557,-73.6786,7.0781,1,4.6,4.6
246694,2019-11-15 03:32:17.557,-73.6665,7.0954,-1,47.0,-47.0
246695,2019-11-15 03:32:17.623,-73.6672,7.0955,-1,49.5,-49.5
246696,2019-11-15 03:32:53.160,-73.6425,6.7687,1,15.6,15.6
246697,2019-11-15 03:33:09.067,-73.687,7.0829,1,7.6,7.6
246698,2019-11-15 03:33:09.070,-73.6862,7.082999999999999,1,9.1,9.1
246699,2019-11-15 03:33:09.070,-73.6865,7.0816,1,7.9,7.9
246700,2019-11-15 03:33:09.070,-73.6898,7.0872,1,6.8,6.8
246701,2019-11-15 03:33:09.070,-73.6926,7.0837,1,5.6,5.6
246702,2019-11-15 03:33:14.513,-73.863,6.6267,-1,24.6,-24.6
246703,2019-11-15 03:33:14.577,-73.8404,6.5748,-1,16.3,-16.3
246704,2019-11-15 03:33:36.613,-73.7052,7.1485,-1,5.9,-5.9
246705,2019-11-15 03:33:36.680,-73.6881,7.1115,-1,8.1,-8.1
246706,2019-11-15 03:33:36.717,-73.7012,7.151,-1,7.0,-7.0
246707,2019-11-15 03:33:36.717,-73.7021,7.1093,-1,5.9,-5.9
246708,2019-11-15 03:34:36.520,-73.7483,6.7576,-1,13.6,-13.6
246709,2019-11-15 03:34:36.520,-73.7462,6.7563,1,14.2,14.2
246710,2019-11-15 03:35:21.550,-73.796,6.5119,-1,20.7,-20.7
246711,2019-11-15 03:35:36.187,-73.8666,6.5985,-1,92.5,-92.5
246712,2019-11-15 03:35:36.477,-73.8738,6.5898,-1,6.6,-6.6
246713,2019-11-15 03:35:36.487,-73.8974,6.6316,1,7.0,7.0
246714,2019-11-15 03:36:19.957,-73.6803,7.08,-1,5.5,-5.5
246715,2019-11-15 03:36:19.957,-73.6586,7.0584,1,14.1,14.1
246716,2019-11-15 03:36:53.843,-73.7724,6.6924,-1,48.9,-48.9
246717,2019-11-15 03:36:53.880,-73.7762,6.6918,-1,19.2,-19.2
246718,2019-11-15 03:36:54.047,-73.7768,6.6965,-1,9.9,-9.9
246719,2019-11-15 03:37:47.657,-73.7244,7.0834,1,7.2,7.2
246720,2019-11-15 03:37:47.660,-73.7287,7.0864,-1,5.9,-5.9
246721,2019-11-15 03:37:47.660,-73.7005,7.0673,-1,4.1,-4.1
246722,2019-11-15 03:37:52.933,-73.7408,6.7286,-1,10.1,-10.1
246723,2019-11-15 03:37:52.933,-73.71600000000001,6.7337,1,8.0,8.0
246724,2019-11-15 03:37:52.937,-73.7619,6.7638,-1,9.6,-9.6
246725,2019-11-15 03:38:26.250,-73.845,6.5788,1,5.4,5.4
246726,2019-11-15 03:39:03.330,-73.7561,7.1358,-1,10.6,-10.6
246727,2019-11-15 03:39:33.003,-73.7844,6.6339,-1,5.1,-5.1
246728,2019-11-15 03:39:33.037,-73.781,6.6382,-1,46.7,-46.7
246729,2019-11-15 03:39:33.043,-73.7807,6.638,-1,24.9,-24.9
246730,2019-11-15 03:39:33.067,-73.7805,6.6379,-1,24.1,-24.1
246731,2019-11-15 03:39:33.173,-73.7691,6.6629,-1,37.2,-37.2
246732,2019-11-15 03:39:33.207,-73.7813,6.6397,-1,33.6,-33.6
246733,2019-11-15 03:39:33.227,-73.7845,6.6379,-1,9.0,-9.0
246734,2019-11-15 03:39:48.817,-73.8816,6.5695,1,8.8,8.8
246735,2019-11-15 03:39:48.820,-73.8935,6.5662,-1,6.6,-6.6
246736,2019-11-15 03:39:49.297,-73.9052,6.672999999999999,-1,17.3,-17.3
246737,2019-11-15 03:39:49.307,-73.9016,6.6109,1,11.6,11.6
246738,2019-11-15 03:39:49.423,-74.23,6.907,1,4.7,4.7
246739,2019-11-15 03:40:16.073,-73.7926,6.5329999999999995,-1,6.6,-6.6
246740,2019-11-15 03:41:16.527,-73.7329,7.0965,-1,6.5,-6.5
246741,2019-11-15 03:41:16.530,-73.7027,7.0723,-1,6.7,-6.7
246742,2019-11-15 03:41:38.077,-73.8188,6.446000000000001,1,15.7,15.7
246743,2019-11-15 03:41:38.077,-73.9178,6.49,-1,15.6,-15.6
246744,2019-11-15 03:42:06.227,-73.7221,6.7539,1,4.4,4.4
246745,2019-11-15 03:42:25.547,-73.7168,7.0677,-1,20.1,-20.1
246746,2019-11-15 03:43:26.740,-73.6941,6.6314,-1,16.2,-16.2
246747,2019-11-15 03:43:26.743,-73.6945,6.6326,-1,28.3,-28.3
246748,2019-11-15 03:43:26.747,-73.6902,6.6351,1,5.6,5.6
246749,2019-11-15 03:43:46.033,-73.7952,6.5272,-1,22.0,-22.0
246750,2019-11-15 03:43:48.337,-73.8704,6.5819,1,5.8,5.8
246751,2019-11-15 03:44:27.980,-73.7333,7.0888,-1,10.8,-10.8
246752,2019-11-15 03:44:27.980,-73.7392,7.082000000000001,1,10.8,10.8
246753,2019-11-15 03:44:29.460,-73.833,6.4599,1,9.5,9.5
246754,2019-11-15 03:44:29.460,-73.8231,6.4593,1,16.9,16.9
246755,2019-11-15 03:44:29.463,-73.8518,6.4932,-1,14.6,-14.6
246756,2019-11-15 03:45:31.460,-73.6798,6.6638,-1,5.3,-5.3
246757,2019-11-15 03:45:50.713,-73.7114,7.0584,-1,18.2,-18.2
246758,2019-11-15 03:45:50.713,-73.7118,7.0593,-1,5.3,-5.3
246759,2019-11-15 03:46:14.057,-73.733,6.6435,1,8.8,8.8
246760,2019-11-15 03:47:01.803,-73.7921,6.485,1,10.6,10.6
246761,2019-11-15 03:47:01.807,-73.8152,6.4939,1,6.2,6.2
246762,2019-11-15 03:47:01.807,-73.8644,6.4853,-1,5.9,-5.9
246763,2019-11-15 03:47:12.903,-73.7384,7.0786,-1,4.8,-4.8
246764,2019-11-15 03:47:21.407,-73.7339,6.7339,-1,13.1,-13.1
246765,2019-11-15 03:47:51.310,-73.8064,6.5195,1,9.5,9.5
246766,2019-11-15 03:47:51.337,-73.77199999999999,6.5052,1,21.5,21.5
246767,2019-11-15 03:47:51.460,-73.8113,6.5976,1,22.1,22.1
246768,2019-11-15 03:49:16.820,-73.6557,6.3741,1,9.0,9.0
246769,2019-11-15 03:49:34.377,-73.7326,7.0828,1,7.3,7.3
246770,2019-11-15 03:49:34.377,-73.7876,7.1348,1,5.7,5.7
246771,2019-11-15 03:49:34.413,-73.7469,7.0799,1,5.2,5.2
246772,2019-11-15 03:50:05.420,-73.7662,7.1617,1,125.7,125.7
246773,2019-11-15 03:50:53.203,-73.7329,6.6479,-1,19.8,-19.8
246774,2019-11-15 03:50:53.203,-73.7312,6.6496,1,10.4,10.4
246775,2019-11-15 03:52:04.487,-73.8354,6.5360000000000005,1,16.4,16.4
246776,2019-11-15 03:52:04.490,-73.8463,6.581,1,4.7,4.7
246777,2019-11-15 03:52:24.143,-73.7124,6.6769,1,9.9,9.9
246778,2019-11-15 03:53:21.670,-73.7995,6.4944,-1,128.7,-128.7
246779,2019-11-15 03:53:23.043,-73.8051,6.5957,-1,49.5,-49.5
246780,2019-11-15 03:53:56.777,-73.6255,6.7103,-1,8.1,-8.1
246781,2019-11-15 03:55:01.400,-73.8621,6.5455,-1,7.1,-7.1
246782,2019-11-15 03:55:02.777,-74.0765,6.8547,-1,5.2,-5.2
246783,2019-11-15 03:56:12.530,-73.6306,6.6867,1,6.6,6.6
246784,2019-11-15 03:56:19.560,-73.7199,6.5967,1,11.7,11.7
246785,2019-11-15 03:56:20.043,-73.7593,6.7081,-1,5.3,-5.3
246786,2019-11-15 03:57:28.417,-73.7361,6.5991,-1,6.5,-6.5
246787,2019-11-15 03:58:32.523,-73.8501,6.541,-1,14.0,-14.0
